"id"," name"," count"
"7702","Eugenio de Melo","1"
"7703","Distrito Eugenio de Melo","1"
"7704","Armazem Secos e Molhados","1"
"7705","Igreja Paroquia Imaculada Conceiçao","1"
"7706","melo","1"
"7707","vilela","1"
"7708","Parque da Cidade","1"
"7709","Banhado de SJCampos","1"
"7710","Canal motoboy","1"
"7711","neka","1"
"7713","Rota cultural","1"
"7714","Obra cantoneiras Ibirapuera","1"
"7715","Obra traca","1"
"7716","construcao do mundo","1"
"7718","Jardim das Esculturas","1"
"7719","Parque Ibirapuera","1"
"7720","Carrancas","1"
"7721","Amilcar de Castro","1"
"7722","Teco Barbero","1"
"7723","Fotógrafo","1"
"7725","Vicentinaaranha","1"
"7726","Ibirapuera","1"
"7727","Olhe","1"
"7728","imagine!","1"
"7729","Atualidade","1"
"7730","Cinthia","1"
"7731","Voluntariado","1"
"7732","projeto no Brasil","1"
"7733","Rota Mam","1"
"7736","produção blindwiki Brasil","1"
"7737","Palestra","1"
"7738","histórias","1"
"7739","Dublagem presencial","1"
"7740","Samba de roda","1"
"7741","Santo Amaro","1"
"7743","sorocabablindwiki","1"
"7744","artecontemporanea","1"
"7746","Arepa","1"
"7747","mensagem","1"
"7748","Agência correio","1"
"7749","Bos","1"
"7750","oftalmológico","1"
"7751","Natural","1"
"7753","do","1"
"7756","Ecologica","1"
"7757","Araraquara/SP","1"
"7759","caixa","1"
"7761","araraqura","1"
"7763","Universidade israelita","1"
"7764","Cinegrafista cega","1"
"7765","documentário Blind Wiki","1"
"7766","Entone Abad","1"
"7767","deficientevisual","1"
"7768","feira","1"
"7769","Trindade","1"
"7770","Ascessibilidade","1"
"7771","aeroporto","1"
"7772","Buraco","1"
"7773","Praça  da Sé","1"
"7774","Faculdade de comunicação","1"
"7775","Universidade Federal da Bahia","1"
"7776","jornalismo","1"
"7777","produção cultural","1"
"7778","oftalmologista","1"
"7779","Instituto Paulistano","1"
"7780","Dica","1"
"7783","zeca","1"
"7784","parque disposições","1"
"7785","espaço para shows","1"
"7786","vilaitororo","1"
"7788","literatura","1"
"7789","#Feiradeacessibilidade","1"
"7790","Banco do Brasil","1"
"7791","utopias disto pias","1"
"7792","ache contemporânea","1"
"7793","Museu de Arte Moderna da Bahia","1"
"7794","Cadevi","1"
"7795","Flores","1"
"7796","Japão","1"
"7797","centroculturalvergueiro","1"
"7798","auladeforró","1"
"7799","Romeu temdeviver","1"
"7800","segundasfeiras19h30","1"
"7801","FundaçãoDorina","1"
"7802","painel","1"
"7807","ongtemsentimento","1"
"7808","trans","1"
"7809","temsentimento","1"
"7810","santacecilia","1"
"7811","ong","1"
"7812","cracolandia","1"
"7813","Campanha gota eficiente","1"
"7816","baiana","1"
"7819","karaokê","1"
"7820","metrôcarrão","1"
"7821","Comida Árabe","1"
"7822","Esfirras","1"
"7823","Rhizomatiks","1"
"7824","Gaita","1"
"7826","Rua F","1"
"7827","Manoel Antonio Puig","1"
"7828","eleições","1"
"7829","comemoração","1"
"7830","candidatos","1"
"7831","Lula","1"
"7832","Presidência","1"
"7833","Ovelhas","1"
"7834","Alimentos orgânicos","1"
"7835","Tapioca","1"
"7836","Mimoo","1"
"7837","Grátis","1"
"7840","Sebastião Salgado @","1"
"7841","Amazonia","1"
"7842","Tartarugas Marinhas","1"
"7844","São Sebastião","1"
"7845","Denúncia","1"
"7846","Caraguatatuba","1"
"7847","Antiestresse","1"
"7848","Segurança","1"
"7849","linha vermelha sp","1"
"7850","estação Belém","1"
"7853","Natal","1"
"7854","vinhos","1"
"7855","queijos","1"
"7856","mariafumaca","1"
"7857","tremavapor","1"
"7858","mundogelado","1"
"7859","emocao","1"
"7860","amizadeantigas","1"
"7861","amizadesnovas","1"
"7862","são benedito","1"
"7863","Síndrome de Down","1"
"7864","Dom Quixote","1"
"7865","Doces","1"
"7868","Cultura accesible","1"
"7870","derechos","1"
"7871","sin miedo","1"
"7872","UPC","1"
"7874","Akimatsuri","1"
"7875","Festival de Outono","1"
"7876","Mogi das cruzes","1"
"7877","museu da imigração","1"
"7879","aline","1"
"7880","centroparalímpicobrasileiro","1"
"7881","cpb","1"
"7882","Bairro Olaria","1"
"7884","Square","1"
"7890","idílico","1"
"7894","campana","1"
"7895","altavoces","1"
"7896","Altavoz","1"
"7899","aeropuerto","1"
"7901","Dársenas","1"
"7902","Salida metro","1"
"7903","sin escaleras","1"
"7904","arc teriomph","1"
"7906","Parque de la citadella","1"
"7907","Mamut ciutadella","1"
"7908","francesc candi","1"
"7909","historiador","1"
"7910","ciutadella","1"
"7911","bcn","1"
"7912","Fira","1"
"7913","Reina","1"
"7914","bickcletes","1"
"7916","Parc ibfantil","1"
"7917","Paissatge sobir","1"
"7918","cartel de menú","1"
"7919","Sant antoni","1"
"7921","iPad","1"
"7924","Gchv","1"
"7925","uvhv","1"
"7926","Hbhb","1"
"7927","hhbb","1"
"7928","hhbbhnn","1"
"7929","hhhv","1"
"7930","Ubb","1"
"7931","hb","1"
"7939","carme","1"
"7942","descans","1"
"7944","Cant dels ocells","1"
"7948","dispensador","1"
"7951","vehicles","1"
"7952","possible perill","1"
"7953","ferradura dels cavalls","1"
"7955","pedra i fusta","1"
"7958","Ur","1"
"7960","Església de l’Alba","1"
"7962","bonito","1"
"7963","feo","1"
"7964","rural","1"
"7966","tram tranquil","1"
"7968","codi QR","1"
"7970","lectura","1"
"7971","segon tram","1"
"7972","punt de decisió","1"
"7973","inici","1"
"7975","Sèquia","1"
"7976","dificultats per caminar","1"
"7977","Soroll d’aigua","1"
"7979","carretera hospital transfronterer","1"
"7980","hospital transfronterer","1"
"7984","neu verge","1"
"7985","Porté-Puymorens","1"
"8005","flora","1"
"8006","Toulouse","1"
"8007","nom dels carrers","1"
"8008","Diagonal","1"
"8009","torres de la caixa","1"
"8011","racó dels ocells","1"
"8012","passeig","1"
"8013","estació del tren","1"
"8014","infants","1"
"8015","lleure","1"
"8017","Urgell","1"
"8019","cultura accessible","1"
"8020","maquetes tàctils","1"
"8021","maqueta tàctil","1"
"8023","parc","1"
"8024","eloi","1"
"8025","setmana Santa","1"
"8026","santa","1"
"8027","Trànsit","1"
"8028","Eixample","1"
"8037","good","1"
"8040","atm","1"
"8047","joke","1"
"8057","multiple","1"
"8066","Brazilian_culture","1"
"8071","Dance","1"
"8076","Game","1"
"8096","Vamos","1"
"8101","sport","1"
"8106","rain","1"
"8107","test1","1"
"8108","test12","1"
"8111","morning","1"
"8117","tactic","1"
"8124","sun","1"
"8132","humboldtallee","1"
"8133","fahrräder","1"
"8135","man","1"
"8137","martins","1"
"8138","tenho","1"
"8139","order","1"
"8140","rancho","1"
"8141","tropeiro","1"
"8142","ernesto","1"
"8144","associação","1"
"8145","imprensa","1"
"8146","rodas","1"
"8147","lights","1"
"8148","castañazo","1"
"8150","boulevard","1"
"8151","gossos","1"
"8152","repouso","1"
"8153","presente","1"
"8154","lar","1"
"8155","complexo","1"
"8156","margherita","1"
"8157","manuela","1"
"8158","eugenio","1"
"8159","tag","1"
"8161","super","1"
"8162","sociali","1"
"8165","maria","1"
"8166","avpaulista","1"
"8167","cuesta","1"
"8168","particolare","1"
"8169","química","1"
"8170","histórico","1"
"8171","visual","1"
"8172","tatil","1"
"8173","coordenadora","1"
"8174","imigração","1"
"8175","paissatge","1"
"8177","janeiro","1"
"8178","metrô","1"
"8179","parroquia","1"
"8180","campanes","1"
"8181","igualdade","1"
"8182","químico","1"
"8183","indicado","1"
"8184","paraje","1"
"8185","słońcem","1"
"8186","briefe","1"
"8187","bereich","1"
"8188","carrer","1"
"8189","turísticos","1"
"8190","jofre","1"
"8191","d'istria","1"
"8195","leite","1"
"8196","prefeitura","1"
"8197","acessível","1"
"8198","fortes","1"
"8199","pasuje","1"
"8200","superior","1"
"8201","direito","1"
"8202","rosas","1"
"8204","punxes","1"
"8206","ermita","1"
"8207","boa","1"
"8208","mundo","1"
"8209","tem","1"
"8212","crime","1"
"8213","die sonne scheint","1"
"8214","am ende ist ein tunnel","1"
"8215","aquí","1"
"8216","norte","1"
"8217","historia","1"
"8220","hallo","1"
"8222","ist","1"
"8223","ich","1"
"8224","günny","1"
"8225","dies","1"
"8226","uns","1"
"8228","nähe","1"
"8229","timmendorfer","1"
"8230","lande","1"
"8231","das","1"
"8232","pieszych","1"
"8233","e civile","1"
"8235","humitat","1"
"8236","franciscanos","1"
"8237","frei alvaci","1"
"8238","tvirgen","1"
"8239","desamparados","1"
"8248","concentração","1"
"8249","caldodecana","1"
"8250","vilaclementino","1"
"8251","bosko","1"
"8252","delícias","1"
"8253","típica","1"
"8254","italiana","1"
"8257","tax","1"
"8259","configuració","1"
"8261","model","1"
"8262","sintàctic","1"
"8281","problema","1"
"8284","etiquetes","1"
